Max_Temperature,Min_Temperature,Rainfall,Year,Month,Day
33.9,19.6,0.0,2023,4,4
34.2,19.8,0.0,2023,4,5
34.3,20.8,0.0,2023,4,6
34.6,22.5,0.0,2023,4,7
35.1,20.9,0.0,2023,4,8
36.3,21.7,0.0,2023,4,9
38.0,23.2,0.0,2023,4,10
38.1,25.0,0.0,2023,4,11
36.8,23.6,0.0,2023,4,12
38.5,23.4,0.0,2023,4,13
39.1,25.4,0.0,2023,4,14
38.4,25.3,0.0,2023,4,15
37.5,24.3,0.0,2023,4,16
38.3,26.8,0.0,2023,4,17
38.3,25.7,0.0,2023,4,18
36.5,23.6,0.0,2023,4,19
35.9,21.7,0.0,2023,4,20
36.6,22.9,0.0,2023,4,21
37.4,22.6,0.0,2023,4,22
35.7,22.0,0.0,2023,4,23
34.4,21.2,0.0,2023,4,24
37.0,24.1,0.0,2023,4,25
36.8,25.2,0.0,2023,4,26
36.3,24.1,0.3,2023,4,27
32.6,20.7,8.3,2023,4,28
33.2,20.0,5.1,2023,4,29
30.2,19.9,1.0,2023,4,30
30.8,20.3,4.4,2023,5,1
32.0,22.0,1.6,2023,5,2
34.1,21.7,0.0,2023,5,3
35.9,23.9,0.0,2023,5,4
37.0,25.0,0.0,2023,5,5
38.8,26.0,0.0,2023,5,6
38.3,24.6,0.0,2023,5,7
39.9,23.9,0.0,2023,5,8
40.5,24.7,0.0,2023,5,9
41.4,24.1,0.0,2023,5,10
42.1,24.3,0.0,2023,5,11
43.1,26.8,0.0,2023,5,12
43.8,27.5,0.0,2023,5,13
41.2,28.3,0.0,2023,5,14
39.6,27.6,0.0,2023,5,15
39.2,26.8,0.0,2023,5,16
38.4,28.5,0.0,2023,5,17
37.1,27.1,0.0,2023,5,18
40.7,27.7,0.0,2023,5,19
41.5,29.9,0.0,2023,5,20
41.2,29.3,0.0,2023,5,21
40.5,29.0,0.0,2023,5,22
40.0,29.6,0.0,2023,5,23
38.3,29.1,1.0,2023,5,24
38.0,26.7,0.6,2023,5,25
37.3,25.8,0.1,2023,5,26
37.8,28.2,0.0,2023,5,27
35.2,23.4,27.8,2023,5,28
31.6,22.5,0.0,2023,5,29
31.8,22.7,0.3,2023,5,30
31.3,22.3,1.5,2023,5,31
32.8,23.6,0.0,2023,6,1
33.3,24.1,0.0,2023,6,2
35.9,23.5,1.4,2023,6,3
35.0,24.1,1.2,2023,6,4
35.2,25.1,1.0,2023,6,5
37.7,25.8,0.0,2023,6,6
38.4,27.1,0.6,2023,6,7
38.9,29.1,0.0,2023,6,8
38.6,28.7,0.0,2023,6,9
38.8,29.2,0.0,2023,6,10
39.6,29.8,0.0,2023,6,11
39.8,29.1,0.0,2023,6,12
39.7,28.5,0.0,2023,6,13
38.5,28.9,0.0,2023,6,14
37.4,26.7,6.1,2023,6,15
36.8,25.0,36.1,2023,6,16
28.1,24.8,67.0,2023,6,17
30.7,24.8,35.3,2023,6,18
33.3,25.5,1.4,2023,6,19
32.9,25.6,5.9,2023,6,20
32.7,25.9,0.0,2023,6,21
33.0,26.2,0.1,2023,6,22
33.4,26.6,0.0,2023,6,23
33.9,26.8,0.0,2023,6,24
33.9,27.2,1.6,2023,6,25
34.4,26.6,0.0,2023,6,26
33.2,26.6,16.0,2023,6,27
32.7,26.4,7.4,2023,6,28
33.4,25.5,10.0,2023,6,29
33.8,25.8,0.3,2023,6,30
33.9,25.9,0.1,2023,7,1
34.3,26.4,0.2,2023,7,2
35.6,27.5,0.0,2023,7,3
36.1,27.9,0.0,2023,7,4
36.4,27.9,0.0,2023,7,5
36.2,26.4,0.3,2023,7,6
33.2,26.5,16.7,2023,7,7
32.5,25.8,22.2,2023,7,8
31.8,25.9,10.6,2023,7,9
33.7,24.2,14.3,2023,7,10
34.8,26.8,0.2,2023,7,11
33.8,26.9,0.0,2023,7,12
34.2,27.2,0.0,2023,7,13
33.8,27.1,0.0,2023,7,14
34.4,26.6,0.0,2023,7,15
34.3,27.2,0.2,2023,7,16
33.7,28.2,0.0,2023,7,17
35.1,28.0,0.3,2023,7,18
35.0,27.0,0.1,2023,7,19
35.9,26.3,10.8,2023,7,20
35.7,26.0,12.5,2023,7,21
36.2,26.7,2.4,2023,7,22
35.4,26.4,1.3,2023,7,23
32.9,26.0,21.9,2023,7,24
32.6,26.4,1.4,2023,7,25
33.2,25.2,16.3,2023,7,26
32.4,24.6,11.0,2023,7,27
31.1,24.5,13.0,2023,7,28
31.2,25.1,5.0,2023,7,29
31.5,24.9,1.2,2023,7,30
32.7,25.0,1.5,2023,7,31
33.0,22.8,15.4,2023,8,1
32.1,25.3,0.9,2023,8,2
31.7,25.2,1.0,2023,8,3
32.6,25.7,0.0,2023,8,4
33.2,25.6,0.2,2023,8,5
31.7,24.5,0.2,2023,8,6
31.4,24.6,1.0,2023,8,7
31.8,24.8,1.0,2023,8,8
31.5,25.2,1.1,2023,8,9
32.0,25.2,0.5,2023,8,10
31.6,25.1,0.3,2023,8,11
31.8,24.9,0.4,2023,8,12
31.1,25.1,0.8,2023,8,13
32.0,25.6,0.9,2023,8,14
32.5,25.8,0.3,2023,8,15
33.0,25.2,0.0,2023,8,16
33.1,24.7,0.1,2023,8,17
32.3,24.6,0.0,2023,8,18
33.7,25.1,1.5,2023,8,19
34.8,25.6,8.2,2023,8,20
34.4,26.5,2.5,2023,8,21
34.1,25.3,0.0,2023,8,22
32.0,24.8,0.1,2023,8,23
32.4,24.8,0.4,2023,8,24
33.0,25.2,0.8,2023,8,25
33.1,25.4,0.0,2023,8,26
33.9,25.2,0.1,2023,8,27
32.8,25.1,0.2,2023,8,28
32.6,25.3,0.0,2023,8,29
34.1,24.5,0.0,2023,8,30
34.5,25.2,0.0,2023,8,31
35.6,26.1,0.0,2023,9,1
35.6,26.1,0.0,2023,9,2
34.9,25.5,0.0,2023,9,3
34.3,24.0,0.0,2023,9,4
36.3,25.0,0.0,2023,9,5
37.6,26.9,0.1,2023,9,6
37.7,26.8,0.0,2023,9,7
37.6,27.2,0.0,2023,9,8
38.7,26.4,0.1,2023,9,9
39.1,27.3,0.0,2023,9,10
37.4,27.8,0.0,2023,9,11
36.2,27.3,0.0,2023,9,12
35.9,27.9,0.0,2023,9,13
35.1,25.9,4.6,2023,9,14
34.3,26.0,25.6,2023,9,15
36.9,26.1,3.0,2023,9,16
31.9,25.5,22.4,2023,9,17
31.0,24.8,23.9,2023,9,18
31.9,25.1,3.3,2023,9,19
33.0,25.6,1.9,2023,9,20
33.2,26.0,0.1,2023,9,21
33.5,26.1,0.4,2023,9,22
33.5,26.2,0.0,2023,9,23
33.0,25.8,0.6,2023,9,24
33.1,25.1,0.3,2023,9,25
34.7,25.5,0.9,2023,9,26
35.9,25.9,0.0,2023,9,27
36.1,24.1,0.0,2023,9,28
36.1,24.9,0.0,2023,9,29
36.8,23.8,0.0,2023,9,30
36.4,21.5,0.0,2023,10,1
35.9,22.1,0.0,2023,10,2
34.7,21.6,0.0,2023,10,3
35.4,19.9,0.0,2023,10,4
34.3,22.5,0.0,2023,10,5
32.7,22.3,0.0,2023,10,6
33.1,22.6,0.0,2023,10,7
33.9,23.1,0.0,2023,10,8
34.4,23.9,0.0,2023,10,9
33.5,22.6,0.0,2023,10,10
34.6,22.9,0.0,2023,10,11
35.0,23.8,0.0,2023,10,12
35.0,21.9,0.0,2023,10,13
34.7,23.8,0.0,2023,10,14
34.5,24.7,0.0,2023,10,15
32.4,20.9,2.5,2023,10,16
31.5,20.5,0.1,2023,10,17
31.5,20.1,0.0,2023,10,18
32.3,20.4,0.0,2023,10,19
33.5,21.1,0.0,2023,10,20
34.5,19.7,0.0,2023,10,21
33.5,21.1,0.0,2023,10,22
33.3,20.2,0.0,2023,10,23
33.0,20.5,0.0,2023,10,24
33.5,18.9,0.0,2023,10,25
33.6,18.2,0.0,2023,10,26
33.2,18.3,0.0,2023,10,27
33.1,19.2,0.0,2023,10,28
34.0,18.9,0.0,2023,10,29
33.9,19.3,0.0,2023,10,30
33.8,20.1,0.0,2023,10,31
33.1,20.1,0.0,2023,11,1
32.9,18.8,0.0,2023,11,2
32.7,19.5,0.0,2023,11,3
32.6,18.8,0.0,2023,11,4
33.4,17.7,0.0,2023,11,5
33.1,18.8,0.0,2023,11,6
33.2,18.7,0.0,2023,11,7
31.9,19.2,0.0,2023,11,8
31.8,18.9,0.0,2023,11,9
31.9,17.1,0.0,2023,11,10
28.6,15.8,0.0,2023,11,11
27.8,15.1,0.0,2023,11,12
28.2,15.3,0.0,2023,11,13
28.5,17.4,0.0,2023,11,14
27.7,16.4,0.0,2023,11,15
27.7,15.5,0.0,2023,11,16
27.6,15.0,0.0,2023,11,17
27.7,15.0,0.0,2023,11,18
28.9,16.0,0.0,2023,11,19
29.0,16.6,0.0,2023,11,20
28.9,14.5,0.0,2023,11,21
28.1,13.9,0.0,2023,11,22
28.8,13.8,0.0,2023,11,23
29.2,15.3,0.0,2023,11,24
28.2,15.0,0.0,2023,11,25
24.7,15.9,21.7,2023,11,26
23.5,14.3,1.5,2023,11,27
22.7,13.9,0.5,2023,11,28
24.7,14.6,0.0,2023,11,29
24.8,14.8,0.0,2023,11,30
25.2,15.1,0.0,2023,12,1
25.9,15.4,0.0,2023,12,2
26.0,15.3,0.6,2023,12,3
24.8,13.2,0.0,2023,12,4
24.3,13.0,0.0,2023,12,5
24.2,13.2,0.0,2023,12,6
24.6,12.4,0.0,2023,12,7
25.3,11.7,0.0,2023,12,8
25.7,11.5,0.0,2023,12,9
25.7,10.7,0.0,2023,12,10
26.1,10.6,0.0,2023,12,11
26.1,10.1,0.0,2023,12,12
26.1,11.2,0.0,2023,12,13
26.2,12.2,0.0,2023,12,14
26.3,11.9,0.0,2023,12,15
25.8,10.8,0.0,2023,12,16
25.3,12.0,0.0,2023,12,17
24.6,11.6,0.0,2023,12,18
23.2,10.4,0.0,2023,12,19
23.2,11.2,0.0,2023,12,20
26.3,11.7,0.0,2023,12,21
27.9,12.2,0.0,2023,12,22
28.3,13.5,0.0,2023,12,23
27.3,13.2,0.0,2023,12,24
27.6,12.3,0.0,2023,12,25
27.7,12.2,0.0,2023,12,26
27.5,12.5,0.0,2023,12,27
26.1,12.2,0.0,2023,12,28
26.2,12.4,0.0,2023,12,29
25.6,13.1,0.0,2023,12,30
24.6,11.8,0.0,2023,12,31
23.7,10.2,0.0,2024,1,1
23.1,9.3,0.0,2024,1,2
21.6,8.5,0.0,2024,1,3
21.2,8.0,0.0,2024,1,4
20.9,7.3,0.0,2024,1,5
22.2,8.7,0.0,2024,1,6
21.9,8.5,0.0,2024,1,7
23.9,8.7,0.0,2024,1,8
20.7,8.6,0.0,2024,1,9
20.8,7.5,0.0,2024,1,10
22.1,6.2,0.0,2024,1,11
24.6,8.6,0.0,2024,1,12
24.7,9.5,0.0,2024,1,13
23.9,9.0,0.0,2024,1,14
23.2,8.7,0.0,2024,1,15
24.0,8.5,0.0,2024,1,16
24.2,9.1,0.0,2024,1,17
23.7,10.5,0.0,2024,1,18
23.7,9.6,0.0,2024,1,19
23.3,9.7,0.0,2024,1,20
23.6,9.2,0.0,2024,1,21
24.5,9.2,0.0,2024,1,22
24.5,10.1,0.0,2024,1,23
22.5,8.4,0.0,2024,1,24
24.3,9.5,0.0,2024,1,25
25.1,9.4,0.0,2024,1,26
26.0,10.7,0.0,2024,1,27
25.6,10.7,0.0,2024,1,28
25.5,12.6,0.0,2024,1,29
25.8,13.3,0.0,2024,1,30
26.7,15.8,0.1,2024,1,31
27.0,14.3,0.0,2024,2,1
26.6,14.1,0.0,2024,2,2
26.7,15.1,0.5,2024,2,3
23.7,13.7,15.6,2024,2,4
23.5,12.6,0.0,2024,2,5
24.2,12.1,0.0,2024,2,6
23.6,11.6,0.0,2024,2,7
22.5,8.9,0.0,2024,2,8
24.1,8.0,0.0,2024,2,9
25.1,10.2,0.0,2024,2,10
24.6,10.0,0.0,2024,2,11
24.0,10.2,0.0,2024,2,12
25.2,11.2,0.1,2024,2,13
25.1,12.6,0.0,2024,2,14
27.1,12.1,0.0,2024,2,15
28.0,12.9,0.0,2024,2,16
29.6,12.7,0.0,2024,2,17
30.6,11.9,0.0,2024,2,18
31.2,17.1,0.0,2024,2,19
28.9,15.6,0.0,2024,2,20
28.8,15.6,0.0,2024,2,21
27.6,13.3,0.0,2024,2,22
26.6,12.7,0.0,2024,2,23
26.3,11.3,0.0,2024,2,24
26.6,11.6,0.0,2024,2,25
24.4,15.4,0.0,2024,2,26
27.9,14.9,0.0,2024,2,27
28.1,14.5,0.0,2024,2,28
31.6,15.8,0.0,2024,2,29
33.8,19.6,0.1,2024,3,1
25.9,11.1,6.4,2024,3,2
22.7,10.5,0.0,2024,3,3
23.4,10.1,0.0,2024,3,4
25.0,11.8,0.0,2024,3,5
24.4,12.5,0.4,2024,3,6
28.8,11.7,0.0,2024,3,7
28.7,15.2,0.0,2024,3,8
29.1,15.8,0.0,2024,3,9
31.0,17.6,0.0,2024,3,10
32.6,18.3,0.0,2024,3,11
32.1,16.9,0.0,2024,3,12
31.2,16.7,0.0,2024,3,13
31.3,17.2,0.0,2024,3,14
31.3,18.8,0.0,2024,3,15
32.1,18.9,0.0,2024,3,16
32.0,18.0,0.0,2024,3,17
32.3,17.1,0.0,2024,3,18
34.5,16.4,0.0,2024,3,19
34.3,20.7,0.0,2024,3,20
35.7,19.9,0.0,2024,3,21
36.3,18.9,0.0,2024,3,22
36.8,20.8,0.0,2024,3,23
36.5,22.9,0.0,2024,3,24
37.4,22.0,0.0,2024,3,25
38.7,23.6,0.0,2024,3,26
39.4,25.9,0.0,2024,3,27
38.4,23.6,0.0,2024,3,28
37.7,23.3,0.0,2024,3,29
35.4,23.1,0.0,2024,3,30
35.5,22.1,0.0,2024,3,31
34.8,22.3,0.0,2024,4,1
36.8,22.1,0.0,2024,4,2
35.3,24.0,0.0,2024,4,3
36.1,23.2,0.0,2024,4,4
35.7,23.4,0.0,2024,4,5
36.1,22.2,0.0,2024,4,6
37.9,23.3,0.0,2024,4,7
38.9,21.6,0.0,2024,4,8
40.4,24.3,0.0,2024,4,9
40.1,25.2,0.0,2024,4,10
39.8,24.3,0.0,2024,4,11
37.9,24.3,0.0,2024,4,12
38.2,25.9,0.0,2024,4,13
36.4,25.2,0.0,2024,4,14
36.5,24.7,0.0,2024,4,15
36.1,25.3,0.0,2024,4,16
38.3,24.8,0.0,2024,4,17
37.6,22.9,0.0,2024,4,18
36.3,23.6,0.0,2024,4,19
34.3,23.4,0.0,2024,4,20
35.4,25.2,0.0,2024,4,21
37.8,25.1,0.0,2024,4,22
38.4,23.8,0.0,2024,4,23
39.2,24.8,0.0,2024,4,24
39.8,24.6,0.0,2024,4,25
38.2,26.8,0.0,2024,4,26
37.1,24.4,0.0,2024,4,27
38.6,24.8,0.0,2024,4,28
38.1,24.6,0.0,2024,4,29
37.5,23.3,0.0,2024,4,30
35.4,22.4,0.0,2024,5,1
35.9,21.7,0.0,2024,5,2
39.6,21.9,0.0,2024,5,3
39.2,27.1,0.0,2024,5,4
39.8,26.5,0.0,2024,5,5
41.3,26.8,0.0,2024,5,6
42.7,29.4,0.0,2024,5,7
43.7,28.4,0.0,2024,5,8
43.7,27.8,0.0,2024,5,9
43.1,29.4,0.0,2024,5,10
40.8,27.1,0.9,2024,5,11
41.2,28.1,0.0,2024,5,12
42.3,29.7,0.0,2024,5,13
41.7,28.0,0.0,2024,5,14
43.1,26.8,0.0,2024,5,15
43.3,28.2,0.0,2024,5,16
44.6,32.0,0.0,2024,5,17
44.9,32.2,0.0,2024,5,18
44.6,32.4,0.1,2024,5,19
43.6,31.3,0.0,2024,5,20
44.1,30.0,0.0,2024,5,21
45.7,29.6,0.0,2024,5,22
47.0,32.2,0.0,2024,5,23
46.9,31.8,0.0,2024,5,24
45.3,32.2,0.0,2024,5,25
48.1,32.3,0.0,2024,5,26
48.3,32.3,0.0,2024,5,27
43.5,30.9,0.0,2024,5,28
41.8,30.0,0.0,2024,5,29
43.2,29.3,0.0,2024,5,30
41.7,30.1,0.0,2024,5,31
40.8,30.2,0.0,2024,6,1
40.6,29.7,0.0,2024,6,2
41.7,29.7,0.0,2024,6,3
40.9,30.1,0.0,2024,6,4
40.0,29.1,0.0,2024,6,5
40.0,28.5,0.0,2024,6,6
40.0,30.1,0.0,2024,6,7
39.2,25.6,1.4,2024,6,8
41.4,29.2,0.0,2024,6,9
42.3,29.2,0.0,2024,6,10
41.4,30.6,0.0,2024,6,11
39.6,29.5,0.0,2024,6,12
39.1,29.7,0.0,2024,6,13
39.4,29.5,0.0,2024,6,14
38.8,30.1,0.0,2024,6,15
40.5,31.0,0.0,2024,6,16
