Date,Max_Temperature,Min_Temperature,Rainfall
2012-01-06,24.2,10.5,0.0
2012-01-07,21.1,7.1,0.0
2012-01-08,18.8,7.2,0.0
2012-01-09,19.7,5.9,0.0
2012-01-10,20.1,7.2,0.0
2012-01-11,20.5,7.0,0.0
2012-01-12,22.1,7.4,0.0
2012-01-13,23.9,6.7,0.0
2012-01-14,24.8,7.8,0.0
2012-01-15,25.8,10.1,2.2
2012-01-16,22.9,10.5,0.4
2012-01-17,20.7,7.4,0.0
2012-01-18,19.6,6.0,0.0
2012-01-19,19.7,7.2,0.0
2012-01-20,20.6,7.1,0.0
2012-01-21,21.3,8.2,0.0
2012-01-22,21.8,9.2,0.0
2012-01-23,23.7,9.0,0.0
2012-01-24,24.4,10.0,0.0
2012-01-25,23.4,12.8,1.5
2012-01-26,23.7,11.9,0.0
2012-01-27,23.2,10.6,0.0
2012-01-28,23.3,10.9,0.0
2012-01-29,22.8,9.6,0.0
2012-01-30,22.8,8.8,0.0
2012-01-31,23.5,7.8,0.0
2012-02-01,23.4,8.1,0.0
2012-02-02,24.6,9.5,0.0
2012-02-03,26.8,12.1,0.0
2012-02-04,25.6,10.4,0.0
2012-02-05,23.0,10.9,0.0
2012-02-06,22.5,10.1,0.0
2012-02-07,20.8,8.6,0.0
2012-02-08,18.6,6.0,0.0
2012-02-09,20.0,5.0,0.0
2012-02-10,22.7,5.3,0.0
2012-02-11,26.0,8.7,0.0
2012-02-12,26.8,10.7,0.0
2012-02-13,24.8,11.0,0.0
2012-02-14,24.1,10.8,0.0
2012-02-15,22.8,10.5,0.0
2012-02-16,22.6,9.2,0.0
2012-02-17,24.3,9.8,0.0
2012-02-18,25.2,10.9,0.0
2012-02-19,27.6,11.2,0.0
2012-02-20,30.3,11.3,0.0
2012-02-21,30.0,15.6,0.0
2012-02-22,28.6,14.7,0.0
2012-02-23,26.7,12.8,0.0
2012-02-24,24.8,10.8,0.0
2012-02-25,25.8,12.2,0.0
2012-02-26,26.6,11.9,0.0
2012-02-27,28.6,11.4,0.0
2012-02-28,29.4,11.2,0.0
2012-02-29,29.3,10.2,0.0
2012-03-01,29.0,14.6,0.0
2012-03-02,29.8,14.0,0.0
2012-03-03,31.3,16.9,0.0
2012-03-04,34.2,18.8,0.0
2012-03-05,31.0,17.0,0.0
2012-03-06,29.9,15.2,0.0
2012-03-07,29.5,14.0,0.0
2012-03-08,26.6,11.8,0.0
2012-03-09,26.2,10.9,0.0
2012-03-10,28.0,9.7,0.0
2012-03-11,29.6,15.2,0.0
2012-03-12,29.9,16.2,0.0
2012-03-13,27.4,14.3,0.0
2012-03-14,29.9,13.3,0.0
2012-03-15,32.6,13.5,0.0
2012-03-16,34.8,16.1,0.0
2012-03-17,34.1,18.2,0.0
2012-03-18,36.1,18.9,0.0
2012-03-19,36.4,19.6,0.0
2012-03-20,30.8,14.7,0.0
2012-03-21,30.1,13.4,0.0
2012-03-22,31.3,13.9,0.0
2012-03-23,33.6,14.5,0.0
2012-03-24,35.1,15.0,0.0
2012-03-25,36.5,15.9,0.0
2012-03-26,36.5,19.1,0.0
2012-03-27,36.3,21.8,0.0
2012-03-28,36.7,21.2,0.0
2012-03-29,36.2,21.8,0.0
2012-03-30,38.1,20.5,0.0
2012-03-31,39.4,22.0,0.0
2012-04-01,39.9,23.9,0.0
2012-04-02,39.3,22.0,0.0
2012-04-03,38.9,23.7,0.0
2012-04-04,38.4,23.6,0.2
2012-04-05,38.2,24.0,0.0
2012-04-06,39.5,23.1,0.0
2012-04-07,39.4,23.2,0.0
2012-04-08,39.2,22.7,0.1
2012-04-09,38.9,23.7,0.0
2012-04-10,39.6,23.0,0.0
2012-04-11,37.4,23.1,0.0
2012-04-12,36.6,23.5,0.6
2012-04-13,35.0,23.0,0.5
2012-04-14,33.1,21.3,0.8
2012-04-15,33.8,20.4,0.0
2012-04-16,36.7,20.7,0.0
2012-04-17,37.5,23.9,0.0
2012-04-18,35.8,24.4,0.0
2012-04-19,35.6,22.2,0.0
2012-04-20,31.9,21.9,0.0
2012-04-21,34.8,20.9,0.0
2012-04-22,35.0,20.8,0.0
2012-04-23,35.9,21.6,0.0
2012-04-24,35.2,23.2,0.0
2012-04-25,36.7,22.1,0.0
2012-04-26,36.4,23.7,0.0
2012-04-27,35.8,22.6,0.0
2012-04-28,38.3,22.2,0.0
2012-04-29,38.8,21.0,0.0
2012-04-30,38.6,19.6,0.0
2012-05-01,38.3,21.9,0.0
2012-05-02,38.7,21.1,0.0
2012-05-03,40.1,21.5,0.0
2012-05-04,39.9,23.4,0.0
2012-05-05,39.7,25.0,0.0
2012-05-06,39.6,27.1,0.0
2012-05-07,38.2,27.3,1.8
2012-05-08,38.0,26.6,0.0
2012-05-09,40.0,27.0,0.0
2012-05-10,40.7,28.6,0.4
2012-05-11,39.1,27.3,0.4
2012-05-12,37.3,26.8,0.0
2012-05-13,36.8,26.1,0.4
2012-05-14,38.8,25.6,0.0
2012-05-15,40.2,26.7,0.0
2012-05-16,40.1,27.2,0.0
2012-05-17,38.8,27.2,0.0
2012-05-18,38.1,26.2,2.5
2012-05-19,39.8,25.4,0.0
2012-05-20,40.7,24.9,0.0
2012-05-21,40.9,27.2,0.0
2012-05-22,41.0,27.9,0.0
2012-05-23,42.1,27.9,0.0
2012-05-24,42.1,28.9,0.0
2012-05-25,41.9,28.3,0.0
2012-05-26,39.7,26.7,0.0
2012-05-27,40.9,29.3,0.0
2012-05-28,41.9,29.4,0.0
2012-05-29,42.0,29.5,0.0
2012-05-30,42.5,29.5,0.0
2012-05-31,41.6,28.0,0.0
2012-06-01,39.3,27.6,0.0
2012-06-02,39.0,27.1,0.0
2012-06-03,38.3,26.4,0.0
2012-06-04,38.7,26.7,0.0
2012-06-05,38.6,26.6,0.0
2012-06-06,37.9,27.5,0.0
2012-06-07,36.7,26.8,1.1
2012-06-08,37.8,26.1,0.3
2012-06-09,38.7,28.9,0.0
2012-06-10,38.3,27.5,0.0
2012-06-11,38.6,28.2,0.0
2012-06-12,38.1,28.0,0.2
2012-06-13,39.4,28.9,1.2
2012-06-14,38.9,28.5,0.4
2012-06-15,39.1,29.5,0.5
2012-06-16,38.5,29.1,0.0
2012-06-17,38.5,27.9,0.0
2012-06-18,39.5,27.7,0.0
2012-06-19,39.3,27.5,0.0
2012-06-20,38.4,27.7,0.0
2012-06-21,38.3,27.1,0.0
2012-06-22,38.7,26.8,0.0
2012-06-23,38.3,27.3,0.0
2012-06-24,38.2,27.3,0.0
2012-06-25,38.3,26.9,0.0
2012-06-26,37.4,27.3,0.0
2012-06-27,37.3,26.9,0.0
2012-06-28,37.2,27.1,0.0
2012-06-29,38.0,28.1,0.0
2012-06-30,39.7,28.8,0.0
2012-07-01,39.8,28.9,0.0
2012-07-02,40.7,30.0,0.0
2012-07-03,41.0,31.8,0.0
2012-07-04,39.5,29.7,0.0
2012-07-05,35.0,29.0,0.0
2012-07-06,37.5,28.2,0.0
2012-07-07,34.2,27.7,0.0
2012-07-08,37.6,27.7,0.0
2012-07-09,39.6,29.8,0.4
2012-07-10,36.1,26.2,0.6
2012-07-11,31.5,24.5,14.3
2012-07-12,28.2,24.5,11.1
2012-07-13,32.8,25.8,0.3
2012-07-14,30.4,25.3,0.3
2012-07-15,30.9,25.0,0.5
2012-07-16,31.8,25.5,0.3
2012-07-17,33.4,26.1,0.8
2012-07-18,34.9,26.3,0.0
2012-07-19,34.5,26.0,0.3
2012-07-20,34.5,26.7,0.0
2012-07-21,36.0,27.5,0.0
2012-07-22,37.4,27.8,0.6
2012-07-23,36.4,28.5,0.0
2012-07-24,35.8,27.5,0.0
2012-07-25,36.1,27.0,0.0
2012-07-26,36.2,26.9,0.0
2012-07-27,37.3,27.2,0.0
2012-07-28,36.6,27.7,1.1
2012-07-29,34.7,26.5,2.9
2012-07-30,30.6,26.0,6.5
2012-07-31,32.3,25.3,0.8
2012-08-01,33.1,25.7,0.0
2012-08-02,31.9,25.8,0.1
2012-08-03,35.0,25.6,0.3
2012-08-04,33.4,25.7,0.2
2012-08-05,33.6,26.3,0.0
2012-08-06,36.6,27.0,0.0
2012-08-07,35.1,25.6,13.8
2012-08-08,27.9,24.4,30.1
2012-08-09,27.8,24.4,11.8
2012-08-10,32.1,24.6,0.0
2012-08-11,31.2,24.1,12.2
2012-08-12,31.6,23.9,11.2
2012-08-13,30.0,24.3,36.6
2012-08-14,26.7,24.2,108.7
2012-08-15,25.5,24.1,57.0
2012-08-16,28.3,24.0,5.6
2012-08-17,29.5,24.6,0.3
2012-08-18,31.2,24.9,0.0
2012-08-19,31.7,25.0,0.0
2012-08-20,32.2,25.6,0.5
2012-08-21,30.6,26.1,2.8
2012-08-22,28.0,24.8,4.2
2012-08-23,27.7,24.3,4.5
2012-08-24,28.7,24.8,10.5
2012-08-25,29.3,24.6,0.8
2012-08-26,30.8,24.6,0.3
2012-08-27,31.9,24.9,3.3
2012-08-28,31.9,24.5,9.8
2012-08-29,31.6,24.5,2.6
2012-08-30,32.3,25.3,5.7
2012-08-31,32.4,25.7,5.4
2012-09-01,32.8,25.8,2.1
2012-09-02,33.2,24.8,11.5
2012-09-03,32.0,24.6,28.9
2012-09-04,31.1,24.8,4.5
2012-09-05,32.4,25.3,0.0
2012-09-06,31.3,25.9,0.0
2012-09-07,30.3,24.2,16.4
2012-09-08,29.8,24.1,18.2
2012-09-09,31.3,25.2,0.2
2012-09-10,31.6,24.9,0.1
2012-09-11,31.2,24.8,17.9
2012-09-12,31.1,24.6,17.2
2012-09-13,29.9,24.7,0.0
2012-09-14,29.5,24.8,3.2
2012-09-15,29.6,24.5,0.0
2012-09-16,29.2,23.9,0.2
2012-09-17,29.1,23.7,0.5
2012-09-18,29.6,22.6,0.0
2012-09-19,30.1,22.3,1.3
2012-09-20,31.6,23.8,0.6
2012-09-21,32.4,23.8,0.0
2012-09-22,31.5,23.8,0.0
2012-09-23,31.0,22.9,0.0
2012-09-24,30.5,22.1,0.0
2012-09-25,29.9,21.7,0.0
2012-09-26,30.9,21.5,0.0
2012-09-27,32.1,20.9,0.0
2012-09-28,33.4,21.6,0.0
2012-09-29,34.5,22.2,0.0
2012-09-30,35.4,21.1,0.0
2012-10-01,35.6,20.3,0.0
2012-10-02,35.6,20.8,0.0
2012-10-03,35.3,22.8,0.0
2012-10-04,35.9,22.8,0.0
2012-10-05,34.9,23.3,0.0
2012-10-06,34.2,22.4,0.0
2012-10-07,33.4,22.3,0.0
2012-10-08,34.1,20.5,0.0
2012-10-09,34.3,19.1,0.0
2012-10-10,33.9,19.0,0.0
2012-10-11,33.9,19.2,0.0
2012-10-12,34.2,18.1,0.0
2012-10-13,33.6,19.3,0.0
2012-10-14,33.4,19.4,0.0
2012-10-15,34.1,20.5,0.0
2012-10-16,33.0,20.8,0.0
2012-10-17,32.7,20.7,0.4
2012-10-18,32.8,18.6,0.0
2012-10-19,32.8,19.3,0.0
2012-10-20,32.8,18.8,0.0
2012-10-21,32.7,20.6,0.0
2012-10-22,32.5,19.9,0.0
2012-10-23,33.0,19.0,0.0
2012-10-24,30.8,16.5,0.0
2012-10-25,30.3,15.5,0.0
2012-10-26,30.9,16.6,0.0
2012-10-27,31.1,16.6,0.0
2012-10-28,31.6,16.4,0.0
2012-10-29,31.8,15.6,0.0
2012-10-30,31.9,15.5,0.0
2012-10-31,31.6,15.4,0.0
2012-11-01,31.0,16.6,0.0
2012-11-02,30.7,15.9,0.0
2012-11-03,30.5,15.2,0.0
2012-11-04,30.2,15.1,0.0
2012-11-05,29.9,15.3,0.0
2012-11-06,30.5,16.4,0.0
2012-11-07,30.6,16.0,0.0
2012-11-08,30.6,15.0,0.0
2012-11-09,30.7,15.7,0.0
2012-11-10,30.9,17.6,0.0
2012-11-11,29.0,17.0,0.0
2012-11-12,30.1,15.9,0.0
2012-11-13,30.3,15.4,0.0
2012-11-14,29.9,14.5,0.0
2012-11-15,29.8,13.9,0.0
2012-11-16,29.5,13.4,0.0
2012-11-17,29.5,13.7,0.0
2012-11-18,29.5,15.7,0.0
2012-11-19,28.8,16.7,0.0
2012-11-20,27.8,14.8,0.0
2012-11-21,27.5,14.2,0.0
2012-11-22,27.6,13.7,0.0
2012-11-23,28.2,12.6,0.0
2012-11-24,28.3,14.8,0.0
2012-11-25,26.8,13.7,0.0
2012-11-26,27.2,12.9,0.0
2012-11-27,27.5,13.0,0.0
2012-11-28,27.5,12.6,0.0
2012-11-29,27.5,12.9,0.0
2012-11-30,24.2,11.0,0.0
2012-12-01,23.6,9.8,0.0
2012-12-02,25.5,11.3,0.0
2012-12-03,26.7,13.0,0.0
2012-12-04,27.7,14.1,0.0
2012-12-05,27.6,14.2,0.0
2012-12-06,28.2,13.3,0.0
2012-12-07,27.7,13.1,0.0
2012-12-08,27.6,12.2,0.0
2012-12-09,27.1,11.5,0.0
2012-12-10,27.2,12.1,0.0
2012-12-11,27.1,12.4,0.0
2012-12-12,26.4,11.0,0.0
2012-12-13,25.5,13.5,0.1
2012-12-14,23.3,14.2,0.2
2012-12-15,23.6,13.1,0.0
2012-12-16,24.2,14.1,0.0
2012-12-17,24.8,13.1,0.0
2012-12-18,25.6,12.1,0.0
2012-12-19,23.6,9.5,0.0
2012-12-20,23.8,8.7,0.0
2012-12-21,24.9,8.5,0.0
2012-12-22,25.3,8.7,0.0
2012-12-23,25.6,8.6,0.0
2012-12-24,25.3,9.9,0.0
2012-12-25,24.5,9.8,0.0
2012-12-26,24.5,9.6,0.0
2012-12-27,25.1,9.3,0.0
2012-12-28,23.2,9.2,0.0
2012-12-29,20.5,7.8,0.0
2012-12-30,20.8,8.4,0.0
2012-12-31,20.9,6.9,0.0
2013-01-01,21.8,5.9,0.0
2013-01-02,21.3,6.4,0.0
2013-01-03,21.1,5.6,0.0
2013-01-04,21.3,6.4,0.0
2013-01-05,20.4,6.3,0.0
2013-01-06,20.8,5.5,0.0
2013-01-07,21.1,6.0,0.0
2013-01-08,22.0,6.3,0.0
2013-01-09,24.2,8.3,0.0
2013-01-10,24.6,9.4,0.0
2013-01-11,26.2,10.3,0.0
2013-01-12,29.3,12.7,0.0
2013-01-13,25.2,11.3,0.0
2013-01-14,24.7,10.0,0.0
2013-01-15,25.1,9.9,0.0
2013-01-16,24.7,10.0,1.2
2013-01-17,15.9,11.9,16.3
2013-01-18,17.5,8.0,0.4
2013-01-19,19.1,6.2,0.0
2013-01-20,19.0,6.5,0.0
2013-01-21,19.8,6.4,0.0
2013-01-22,20.9,7.2,0.0
2013-01-23,22.3,7.1,0.0
2013-01-24,22.0,7.7,0.0
2013-01-25,22.5,7.5,0.0
2013-01-26,23.0,6.7,0.0
2013-01-27,24.6,7.5,0.0
2013-01-28,25.6,11.9,0.0
2013-01-29,26.3,11.0,0.0
2013-01-30,27.0,13.0,0.0
2013-01-31,27.3,14.4,0.0
2013-02-01,27.8,14.8,0.0
2013-02-02,27.7,16.8,0.0
2013-02-03,27.8,16.7,0.8
2013-02-04,23.2,15.7,5.0
2013-02-05,21.4,9.2,0.0
2013-02-06,22.1,8.7,0.0
2013-02-07,21.9,9.1,0.0
2013-02-08,22.9,8.5,0.0
2013-02-09,24.4,8.1,0.0
2013-02-10,26.8,10.2,0.0
2013-02-11,27.9,12.5,0.0
2013-02-12,28.8,13.9,0.0
2013-02-13,28.8,15.7,0.0
2013-02-14,30.0,15.0,0.0
2013-02-15,27.2,11.8,1.1
2013-02-16,19.2,10.5,0.7
2013-02-17,22.7,9.4,0.0
2013-02-18,24.9,11.0,0.0
2013-02-19,26.1,14.0,0.0
2013-02-20,27.7,14.1,0.0
2013-02-21,29.9,16.1,0.0
2013-02-22,30.5,14.5,0.1
2013-02-23,24.8,13.1,0.1
2013-02-24,24.8,11.7,0.0
2013-02-25,26.8,12.8,0.0
2013-02-26,30.2,14.8,0.0
2013-02-27,27.2,13.0,0.0
2013-02-28,27.6,12.1,0.0
2013-03-01,27.2,12.8,0.0
2013-03-02,29.9,11.1,0.0
2013-03-03,31.4,12.1,0.0
2013-03-04,32.7,12.9,0.0
2013-03-05,34.0,15.3,0.0
2013-03-06,33.6,17.2,0.0
2013-03-07,33.7,17.4,0.0
2013-03-08,34.9,16.8,0.0
2013-03-09,34.8,18.1,0.0
2013-03-10,32.7,17.0,0.0
2013-03-11,32.3,17.6,0.0
2013-03-12,33.6,18.4,0.0
2013-03-13,34.2,17.0,0.3
2013-03-14,31.3,16.3,0.0
2013-03-15,31.4,19.0,0.0
2013-03-16,31.4,19.2,0.0
2013-03-17,32.4,17.4,0.0
2013-03-18,33.4,18.0,0.0
2013-03-19,34.6,17.0,0.0
2013-03-20,34.5,19.2,0.0
2013-03-21,34.5,18.5,0.0
2013-03-22,33.8,19.2,0.0
2013-03-23,33.5,20.2,0.0
2013-03-24,31.9,18.9,0.0
2013-03-25,31.7,19.4,0.0
2013-03-26,31.4,18.8,0.0
2013-03-27,31.4,20.7,0.0
2013-03-28,31.1,19.1,0.0
2013-03-29,30.5,18.5,0.0
2013-03-30,31.6,17.8,0.0
2013-03-31,34.0,18.4,0.0
2013-04-01,35.4,20.2,0.0
2013-04-02,35.5,20.2,0.0
2013-04-03,33.7,19.0,0.0
2013-04-04,34.4,20.3,0.0
2013-04-05,35.8,19.5,0.0
2013-04-06,36.9,19.1,0.0
2013-04-07,36.5,21.0,0.0
2013-04-08,34.8,20.8,0.0
2013-04-09,33.9,22.2,0.5
2013-04-10,34.2,21.6,0.0
2013-04-11,34.7,21.0,0.0
2013-04-12,36.1,22.1,0.0
2013-04-13,37.4,23.2,0.0
2013-04-14,38.2,22.2,0.0
2013-04-15,38.8,22.9,0.0
2013-04-16,38.8,21.9,0.0
2013-04-17,37.8,20.0,0.0
2013-04-18,38.0,23.1,0.0
2013-04-19,37.2,22.9,0.0
2013-04-20,36.2,24.3,0.4
2013-04-21,34.4,23.2,0.0
2013-04-22,35.6,23.1,0.6
2013-04-23,36.4,22.1,0.0
2013-04-24,37.9,25.0,0.0
2013-04-25,37.9,26.5,0.0
2013-04-26,38.3,24.6,0.0
2013-04-27,39.5,24.5,0.0
2013-04-28,37.6,25.6,0.0
2013-04-29,38.0,26.3,0.0
2013-04-30,39.0,25.1,0.0
2013-05-01,39.5,24.0,0.0
2013-05-02,38.8,21.7,0.0
2013-05-03,40.6,22.8,0.0
2013-05-04,41.5,24.3,0.0
2013-05-05,40.8,27.2,0.0
2013-05-06,41.4,26.1,0.0
2013-05-07,41.7,26.0,0.0
2013-05-08,40.2,26.4,0.0
2013-05-09,39.1,25.0,0.0
2013-05-10,38.1,27.0,0.0
2013-05-11,37.5,25.5,0.5
2013-05-12,38.3,25.6,0.0
2013-05-13,39.0,24.9,0.0
2013-05-14,40.1,27.7,0.0
2013-05-15,42.2,28.5,0.0
2013-05-16,43.3,28.6,0.0
2013-05-17,43.2,28.7,0.0
2013-05-18,43.4,28.9,0.0
2013-05-19,42.4,27.6,0.0
2013-05-20,43.3,27.3,0.0
2013-05-21,42.7,28.2,0.0
2013-05-22,40.0,27.5,0.0
2013-05-23,40.9,27.7,0.0
2013-05-24,39.5,27.7,0.0
2013-05-25,39.4,26.5,0.0
2013-05-26,39.2,26.6,0.0
2013-05-27,39.3,27.3,0.0
2013-05-28,39.8,27.6,0.0
2013-05-29,40.0,28.1,0.0
2013-05-30,40.7,28.7,0.0
2013-05-31,41.1,29.3,0.0
2013-06-01,40.8,29.6,0.0
2013-06-02,40.5,30.3,0.0
2013-06-03,41.0,31.0,0.0
2013-06-04,42.9,31.4,0.0
2013-06-05,41.7,31.4,0.0
2013-06-06,41.6,31.0,0.0
2013-06-07,40.7,29.8,0.0
2013-06-08,40.5,30.9,0.0
2013-06-09,39.4,30.6,0.2
2013-06-10,38.5,28.2,0.0
2013-06-11,37.6,27.8,0.8
2013-06-12,33.4,25.7,9.0
2013-06-13,34.1,25.8,0.0
2013-06-14,35.6,27.9,0.5
2013-06-15,37.0,27.6,2.0
2013-06-16,36.7,27.4,0.9
2013-06-17,34.7,26.1,8.1
2013-06-18,34.7,26.0,10.1
2013-06-19,35.2,26.5,0.0
2013-06-20,37.4,26.8,0.0
2013-06-21,37.8,28.0,0.0
2013-06-22,37.4,27.7,0.0
2013-06-23,37.1,27.9,0.0
2013-06-24,37.8,28.4,0.0
2013-06-25,38.0,28.9,0.0
2013-06-26,38.4,28.4,0.0
2013-06-27,36.7,27.9,0.0
2013-06-28,35.8,27.9,0.2
2013-06-29,33.6,27.7,0.2
2013-06-30,35.5,27.2,0.3
2013-07-01,37.3,28.3,0.0
2013-07-02,38.0,28.4,0.0
2013-07-03,38.2,29.0,0.7
2013-07-04,35.7,26.9,0.4
2013-07-05,33.4,26.7,0.3
2013-07-06,34.2,26.4,0.4
2013-07-07,35.1,27.0,1.0
2013-07-08,37.3,27.4,0.0
2013-07-09,33.6,27.0,0.0
2013-07-10,34.9,26.7,0.1
2013-07-11,36.3,27.1,0.6
2013-07-12,36.2,26.3,3.3
2013-07-13,34.0,26.4,3.3
2013-07-14,32.7,26.2,0.0
2013-07-15,32.6,26.0,1.4
2013-07-16,33.9,25.9,0.2
2013-07-17,36.3,26.8,1.0
2013-07-18,34.2,26.6,1.7
2013-07-19,34.9,26.4,0.0
2013-07-20,34.8,26.2,2.4
2013-07-21,33.5,26.4,0.0
2013-07-22,35.5,27.4,0.0
2013-07-23,34.7,27.0,1.4
2013-07-24,35.5,26.5,0.5
2013-07-25,35.2,25.8,18.0
2013-07-26,30.1,25.4,13.1
2013-07-27,28.7,25.2,5.6
2013-07-28,28.7,25.1,9.7
2013-07-29,29.7,24.5,0.8
2013-07-30,30.1,24.6,0.2
2013-07-31,30.2,25.0,0.0
2013-08-01,30.2,25.5,3.7
2013-08-02,33.9,25.7,5.0
2013-08-03,31.8,25.2,4.3
2013-08-04,29.9,24.8,0.2
2013-08-05,30.5,24.9,0.4
2013-08-06,30.9,24.8,0.6
2013-08-07,30.0,25.3,1.4
2013-08-08,29.7,25.0,4.0
2013-08-09,30.4,24.9,1.0
2013-08-10,29.5,24.8,2.4
2013-08-11,28.7,24.9,0.3
2013-08-12,29.3,24.7,11.0
2013-08-13,27.9,24.5,12.4
2013-08-14,26.4,24.4,5.6
2013-08-15,26.1,24.0,2.9
2013-08-16,29.1,23.9,2.4
2013-08-17,31.2,24.7,2.6
2013-08-18,30.0,24.2,0.0
2013-08-19,30.8,23.5,0.0
2013-08-20,30.9,22.9,0.0
2013-08-21,29.3,23.9,0.0
2013-08-22,30.2,23.9,0.0
2013-08-23,32.3,23.6,0.0
2013-08-24,32.9,25.0,1.9
2013-08-25,33.4,25.4,0.0
2013-08-26,32.6,24.9,0.0
2013-08-27,31.0,24.3,0.0
2013-08-28,30.2,24.5,0.0
2013-08-29,32.0,24.7,0.0
2013-08-30,32.0,24.0,0.0
2013-08-31,32.6,24.4,0.0
2013-09-01,33.1,24.1,0.0
2013-09-02,33.2,24.9,0.0
2013-09-03,32.9,24.5,0.0
2013-09-04,32.4,24.0,0.0
2013-09-05,33.3,23.8,0.0
2013-09-06,33.3,23.8,0.0
2013-09-07,33.2,23.9,0.0
2013-09-08,33.9,24.0,0.0
2013-09-09,35.4,24.4,0.0
2013-09-10,36.4,25.5,0.0
2013-09-11,37.0,26.1,0.0
2013-09-12,37.8,26.7,0.0
2013-09-13,38.4,28.4,0.0
2013-09-14,38.7,28.4,0.0
2013-09-15,39.2,28.2,0.0
2013-09-16,37.6,27.6,0.0
2013-09-17,37.3,26.9,0.5
2013-09-18,38.2,26.1,0.0
2013-09-19,40.1,25.9,0.0
2013-09-20,39.7,25.2,0.0
2013-09-21,34.3,26.0,5.1
2013-09-22,32.5,25.9,1.1
2013-09-23,33.8,25.8,3.3
2013-09-24,33.5,25.5,1.3
2013-09-25,31.0,24.6,0.8
2013-09-26,31.7,24.1,0.0
2013-09-27,32.3,22.4,53.5
2013-09-28,26.9,23.9,38.9
2013-09-29,26.7,23.9,21.5
2013-09-30,30.3,23.8,12.9
2013-10-01,31.1,24.3,3.4
2013-10-02,31.0,24.1,0.2
2013-10-03,31.2,23.5,0.0
2013-10-04,30.9,22.8,0.0
2013-10-05,31.0,22.4,0.0
2013-10-06,32.2,22.7,0.0
2013-10-07,31.8,23.7,0.2
2013-10-08,31.9,24.1,0.2
2013-10-09,31.5,23.6,0.0
2013-10-10,32.6,23.9,0.0
2013-10-11,32.4,23.3,0.3
2013-10-12,31.5,22.6,0.0
2013-10-13,31.3,21.8,0.0
2013-10-14,32.6,21.9,0.0
2013-10-15,33.9,21.6,0.0
2013-10-16,33.8,22.5,0.0
2013-10-17,34.1,21.8,0.0
2013-10-18,35.1,21.9,0.0
2013-10-19,34.7,20.8,0.0
2013-10-20,33.9,19.5,0.0
2013-10-21,34.2,20.5,0.0
2013-10-22,34.0,20.4,0.0
2013-10-23,33.5,19.8,0.0
2013-10-24,32.8,19.2,0.0
2013-10-25,32.2,18.8,0.0
2013-10-26,32.3,18.5,0.0
2013-10-27,32.6,18.6,0.0
2013-10-28,32.7,18.8,0.0
2013-10-29,32.6,18.8,0.0
2013-10-30,31.4,18.3,0.0
2013-10-31,31.1,17.8,0.0
2013-11-01,30.8,19.1,0.0
2013-11-02,29.9,16.2,0.0
2013-11-03,29.8,15.4,0.0
2013-11-04,30.5,16.9,0.0
2013-11-05,31.0,18.0,0.0
2013-11-06,30.3,19.2,0.0
2013-11-07,27.6,17.6,0.2
2013-11-08,26.1,16.7,0.0
2013-11-09,26.6,15.8,0.0
2013-11-10,26.1,14.7,0.0
2013-11-11,26.2,13.5,0.0
2013-11-12,26.8,12.7,0.0
2013-11-13,27.2,14.4,0.0
2013-11-14,26.9,13.3,0.0
2013-11-15,27.0,12.5,0.0
2013-11-16,27.3,12.7,0.0
2013-11-17,27.7,12.7,0.0
2013-11-18,28.1,12.9,0.0
2013-11-19,28.1,12.2,0.0
2013-11-20,28.4,13.5,0.0
2013-11-21,29.0,12.9,0.0
2013-11-22,29.3,15.1,0.0
2013-11-23,28.6,14.5,0.0
2013-11-24,29.0,13.4,0.0
2013-11-25,29.0,13.4,0.0
2013-11-26,29.2,13.6,0.0
2013-11-27,29.8,14.1,0.0
2013-11-28,29.8,14.4,0.0
2013-11-29,28.8,14.6,0.0
2013-11-30,27.7,13.0,0.0
2013-12-01,27.7,11.9,0.0
2013-12-02,27.0,11.6,0.0
2013-12-03,27.2,11.0,0.0
2013-12-04,26.9,13.1,0.0
2013-12-05,26.3,11.8,0.0
2013-12-06,26.3,10.6,0.0
2013-12-07,26.9,11.0,0.0
2013-12-08,26.4,11.7,0.0
2013-12-09,26.7,11.6,0.0
2013-12-10,26.9,12.7,0.0
2013-12-11,26.6,12.2,0.0
2013-12-12,26.7,11.3,0.0
2013-12-13,26.1,11.2,0.0
2013-12-14,26.4,12.2,0.0
2013-12-15,25.7,10.6,0.0
2013-12-16,25.1,12.6,0.0
2013-12-17,25.1,10.2,0.0
2013-12-18,25.6,11.6,0.0
2013-12-19,23.1,10.6,0.0
2013-12-20,21.4,9.9,0.0
2013-12-21,21.1,9.4,0.0
2013-12-22,21.4,9.7,0.0
2013-12-23,19.8,9.4,0.0
2013-12-24,20.5,8.7,0.0
2013-12-25,21.3,8.7,0.0
2013-12-26,21.8,9.8,0.0
2013-12-27,22.3,9.7,0.0
2013-12-28,21.1,8.4,0.0
2013-12-29,20.5,7.4,0.0
2013-12-30,21.1,8.2,0.0
2013-12-31,18.7,7.0,0.0
2014-01-01,18.2,6.1,0.0
2014-01-02,20.0,5.6,0.0
2014-01-03,21.6,8.9,0.0
2014-01-04,23.3,9.5,0.0
2014-01-05,22.5,7.2,0.0
2014-01-06,21.3,5.8,0.0
2014-01-07,21.7,7.3,0.0
2014-01-08,24.4,9.8,0.0
2014-01-09,21.0,10.1,0.0
